OrderID,CustomerID,OrderDate,Area,ActualTime,Sentiment,Sentiment_Score,Review,Total_Amount,Delivery_Status,Prep_Time,Transit_Time
ORD104743,,2025-12-26,S. 45,16,Negative,-0.225,Late delivery again. Sector 45 dark store always has issues with speed.,1874.78,Refunded,9,7
ORD104744,CUST523,2025-10-30,DLF Ph 3,16,Negative,-0.225,Late delivery again. Sector 45 dark store always has issues with speed.,1883.51,Returned,2,14
ORD104745,CUST1270,2025-11-26,G.C. Road,10,Positive,0.6,Very impressed with the packaging and the delivery partner was very polite.,2067.7,Delivered,4,6
ORD104746,CUST786,2025-11-04,Shna Rd,16,Neutral,-0.1,Missing items in my order and the support team is not responding properly.,815.51,Delivered,4,12
ORD104747,CUST508,2025-12-30,DLF Phase 3,14,Positive,0.175,Average experience. Delivery was on time but packaging could be better.,,Delivered,6,8
ORD104748,CUST679,2025-10-17,Golf Course Road,23,Positive,0.175,Average experience. Delivery was on time but packaging could be better.,2110.17,Delivered,5,18
ORD104749,CUST962,2025-11-15,DLF Phase 3,16,Positive,0.3,Good quality products and very reliable service for daily needs.,2079.5,Returned,5,11
ORD104750,CUST998,2025-12-20,Sohna Road,Delayed,Positive,0.461111111,"Super fast delivery! Got my groceries in 8 minutes, great job Team.",1961.39,Cancelled,10,5
ORD104751,CUST1671,2025-12-24,Cyber Hub,14 mins,Negative,-0.266666667,"Poor quality of vegetables, they looked stale and old. Not recommended.",2321.3,Cancelled,7,7
ORD104752,CUST1741,2026-01-13,Sector45,14 mins,Positive,0.5,"Excellent service, the delivery was incredibly fast and items were fresh.",681.19,Refunded,9,5
ORD104753,CUST268,2025-10-18,Golf Course Road,19,Positive,0.6,Very impressed with the packaging and the delivery partner was very polite.,2146.24,Delivered,5,14
ORD104754,CUST380,2025-10-27,Sector 45,25,Negative,-0.266666667,"Poor quality of vegetables, they looked stale and old. Not recommended.",699.8,Delivered,8,6
ORD104755,CUST269,2025-12-20,DLF Ph 3,13,Negative,-0.91,"Very bad experience, the milk was leaking and delivery was delayed by 20 minutes.",1011.44,Returned,5,8
ORD104756,CUST140,2026-01-01,SohnaRoad,26,Positive,0.475,"The app is good but the delivery took exactly 15 minutes, not 10.",1689.77,Returned,8,18
ORD104757,CUST392,2025-12-07,Cyberhub,20 mins,Negative,-0.266666667,"Poor quality of vegetables, they looked stale and old. Not recommended.",149.95,Delivered,8,12
ORD104758,CUST31,2025-11-25,Cyber-Hub,11,Positive,0.175,Average experience. Delivery was on time but packaging could be better.,2362.35,Delivered,2,9
ORD104759,CUST224,2025-12-15,Sector 45,11,Negative,-0.266666667,"Poor quality of vegetables, they looked stale and old. Not recommended.",738.97,Refunded,4,7
ORD104760,CUST66,2025-11-07,DLF Phase 3,17,Positive,0.475,"The app is good but the delivery took exactly 15 minutes, not 10.",1171.14,Cancelled,9,8
ORD104761,CUST743,2025-12-31,Sohna-Rd,12,Positive,0.6,Very impressed with the packaging and the delivery partner was very polite.,,Refunded,4,8
ORD104762,CUST1603,2026-01-02,Sohna Road,14,Positive,0.175,Average experience. Delivery was on time but packaging could be better.,1754.09,Cancelled,4,10
ORD104763,CUST246,2025-11-24,Phase 3 DLF,13,Positive,0.6,Very impressed with the packaging and the delivery partner was very polite.,690.97,Returned,3,10
ORD104764,CUST1774,2025-11-24,DLF Phase 3,9,Negative,-0.266666667,"Poor quality of vegetables, they looked stale and old. Not recommended.",2347.74,Delivered,3,6
ORD104765,CUST1470,2026-01-10,Cyb Hub,20,Negative,-0.225,Late delivery again. Sector 45 dark store always has issues with speed.,1094.36,Delivered,2,18
ORD104766,CUST1835,19/12/2025,Golf Course Road,20 mins,Positive,0.425,Items were fine but the delivery partner couldn't find my location easily.,982.31,Refunded,5,15
ORD104767,CUST1002,2025-12-25,Cyber Hub GGN,34,Positive,0.6,Very impressed with the packaging and the delivery partner was very polite.,765.58,Cancelled,8,15
ORD104768,CUST836,2026-01-03,G.C. Road,27,Positive,0.6,Very impressed with the packaging and the delivery partner was very polite.,705.48,Returned,2,13
ORD104769,CUST590,2025-10-27,Sector 45,Delayed,Positive,0.5,"Excellent service, the delivery was incredibly fast and items were fresh.",2237.87,Refunded,4,5
ORD104770,CUST1117,2025-12-01,Golf Course Rd,13 mins,Positive,0.175,Average experience. Delivery was on time but packaging could be better.,747.59,Returned,2,11
ORD104771,CUST899,2025-11-08,Cyb Hub,13,Negative,-0.91,"Very bad experience, the milk was leaking and delivery was delayed by 20 minutes.",2104.7,Delivered,3,10
ORD104772,CUST449,2025-11-27,Phase 3 DLF,12,Negative,-0.266666667,"Poor quality of vegetables, they looked stale and old. Not recommended.",1921.99,Returned,3,9
ORD104773,CUST1828,2025-12-14,Sector 45,7,Positive,0.175,Average experience. Delivery was on time but packaging could be better.,2088.62,Cancelled,2,5
ORD104774,CUST1022,2025-12-17,Cyber-Hub,25,Positive,0.5,"Excellent service, the delivery was incredibly fast and items were fresh.",2102.68,Delivered,10,15
ORD104775,CUST1459,2025-12-22,SohnaRoad,18,Negative,-0.91,"Very bad experience, the milk was leaking and delivery was delayed by 20 minutes.",790.2,Cancelled,8,10
ORD104776,CUST764,11/12/2025,S. 45,22,Negative,-0.266666667,"Poor quality of vegetables, they looked stale and old. Not recommended.",595.09,Refunded,8,14
ORD104777,,2025-11-05,GolfCourse Rd,27,Positive,0.175,Average experience. Delivery was on time but packaging could be better.,2456.57,Cancelled,10,17
ORD104778,CUST279,2025-11-08,Cyber Hub,26,Positive,0.3,Good quality products and very reliable service for daily needs.,151.87,Returned,9,17
ORD104779,CUST719,2025-12-29,Shna Rd,16,Positive,0.6,Very impressed with the packaging and the delivery partner was very polite.,1184.82,Delivered,7,9
ORD104780,CUST1980,2025-11-11,Sohna Rd.,21,Positive,0.475,"The app is good but the delivery took exactly 15 minutes, not 10.",1777.35,Returned,7,6
ORD104781,CUST1697,2025-12-26,GGN Sec 45,14,Positive,0.5,"Excellent service, the delivery was incredibly fast and items were fresh.",1523.13,Delivered,7,7
ORD104782,CUST1517,2025-11-12,DLF Phase 3,22,Positive,0.475,"The app is good but the delivery took exactly 15 minutes, not 10.",1654.87,Delivered,10,12
ORD104783,CUST1536,2025-12-25,DLF-3,27,Negative,-0.225,Late delivery again. Sector 45 dark store always has issues with speed.,1928.61,Delivered,4,14
ORD104784,CUST1563,2025-10-19,Sector45,28,Positive,0.475,"The app is good but the delivery took exactly 15 minutes, not 10.",1018.23,Refunded,9,19
ORD104785,CUST480,2025-12-01,Sector 45,16,Positive,0.3,Good quality products and very reliable service for daily needs.,2341.5,Returned,6,10
ORD104786,CUST78,2025-10-18,DLF Phase3,Delayed,Negative,-0.225,Late delivery again. Sector 45 dark store always has issues with speed.,1419.08,Refunded,7,12
ORD104787,CUST1675,2025-12-03,GolfCourse Rd,28,Negative,-0.91,"Very bad experience, the milk was leaking and delivery was delayed by 20 minutes.",416.78,Cancelled,9,19
ORD104788,CUST1419,2026-01-11,G.C. Road,21,Negative,-0.51,"Received wrong items, very frustrating experience with the return process.",2412.45,Cancelled,8,13
ORD104789,CUST341,2025-11-08,DLF Phase 3,34,Positive,0.178571429,"Standard experience, nothing special but got what I ordered.",1010.58,Refunded,3,17
ORD104790,CUST721,2025-11-16,DLF Phase3,17,Negative,-0.91,"Very bad experience, the milk was leaking and delivery was delayed by 20 minutes.",700.45,Refunded,4,13
ORD104791,CUST1437,2025-11-09,Cyber Hub,10 mins,Positive,0.178571429,"Standard experience, nothing special but got what I ordered.",253.43,Cancelled,4,6
ORD104792,,2025-12-23,Golf Course Road,14,Positive,0.475,"The app is good but the delivery took exactly 15 minutes, not 10.",1167.99,Delivered,5,9
ORD104793,CUST737,2025-12-22,SohnaRoad,9,Negative,-0.91,"Very bad experience, the milk was leaking and delivery was delayed by 20 minutes.",1583.77,Delivered,2,7
ORD104794,CUST891,2025-12-24,Cyber-Hub,28,Positive,0.5,"Excellent service, the delivery was incredibly fast and items were fresh.",959.71,Returned,10,18
ORD104795,CUST784,2025-12-03,GGN Sec 45,Delayed,Positive,0.178571429,"Standard experience, nothing special but got what I ordered.",2391.76,Returned,3,10
ORD104796,CUST1082,2025-12-14,Cyber Hub GGN,11,Positive,0.175,Average experience. Delivery was on time but packaging could be better.,1022.6,Delivered,6,5
ORD104797,CUST225,2026-01-07,Cyber Hub,16,Negative,-0.225,Late delivery again. Sector 45 dark store always has issues with speed.,2445.09,Refunded,2,14
ORD104798,CUST1472,2025-11-19,Sector 45,11,Negative,-0.91,"Very bad experience, the milk was leaking and delivery was delayed by 20 minutes.",257.63,Refunded,5,6
ORD104799,CUST1807,2025-11-27,Cyb Hub,14,Positive,0.8,"Amazing experience, everything was perfectly packed and delivered on time.",1449.85,Delivered,2,12
ORD104800,CUST1075,2026-01-08,Cyber Hub,16,Positive,0.425,Items were fine but the delivery partner couldn't find my location easily.,164.67,Cancelled,10,6
ORD104801,CUST1448,2026-01-09,Golf Course Rd,15,Positive,0.178571429,"Standard experience, nothing special but got what I ordered.",264.72,Refunded,4,11
ORD104802,CUST1087,05/11/2025,GCR,24 mins,Positive,0.175,Average experience. Delivery was on time but packaging could be better.,1306.83,Refunded,10,14
ORD104803,CUST774,2025-10-20,Golf Course Road,30,Positive,0.255555556,"Decent service, but some items were near expiry. Okay for emergency.",458.97,Delivered,8,13
ORD104804,,2025-11-27,Sohna Rd.,23,Positive,0.255555556,"Decent service, but some items were near expiry. Okay for emergency.",1541.44,Refunded,7,16
ORD104805,CUST129,2025-11-12,Cyb Hub,26,Negative,-0.225,Late delivery again. Sector 45 dark store always has issues with speed.,1993.19,Returned,9,17
ORD104806,CUST228,2025-11-07,SohnaRoad,26,Negative,-0.51,"Received wrong items, very frustrating experience with the return process.",1827.54,Refunded,6,20
ORD104807,CUST212,04/12/2025,Sec-45,10,Negative,-0.51,"Received wrong items, very frustrating experience with the return process.",774.46,Cancelled,2,8
ORD104808,CUST1963,2025-11-09,Sohna Rd.,20,Negative,-0.225,Late delivery again. Sector 45 dark store always has issues with speed.,1959.5,Cancelled,6,14
ORD104809,CUST813,2025-12-11,Sector 45,Delayed,Negative,-0.51,"Received wrong items, very frustrating experience with the return process.",943.79,Refunded,9,9
ORD104810,CUST723,2026-01-03,DLF Ph 3,16,Positive,0.8,"Amazing experience, everything was perfectly packed and delivered on time.",828.71,Delivered,9,7
ORD104811,CUST2000,22/11/2025,DLF Phase3,28,Positive,0.425,Items were fine but the delivery partner couldn't find my location easily.,1589.44,Delivered,10,18
ORD104812,CUST1512,2025-12-29,SohnaRoad,32,Positive,0.178571429,"Standard experience, nothing special but got what I ordered.",1872.09,Delivered,3,14
ORD104813,CUST337,2025-11-26,DLF Ph 3,22,Negative,-0.266666667,"Poor quality of vegetables, they looked stale and old. Not recommended.",705.4,Returned,6,16
ORD104814,CUST1432,2025-11-07,Sector45,37,Positive,0.425,Items were fine but the delivery partner couldn't find my location easily.,1270.88,Delivered,5,19
ORD104815,CUST1775,2025-12-05,Sohna-Rd,27 mins,Positive,0.475,"The app is good but the delivery took exactly 15 minutes, not 10.",1049.54,Refunded,3,19
ORD104816,,2026-01-06,Cyber Hub GGN,14,Positive,0.3,Good quality products and very reliable service for daily needs.,2316.69,Returned,4,10
ORD104817,CUST623,2025-11-07,G.C. Road,10,Positive,0.6,Very impressed with the packaging and the delivery partner was very polite.,1861.14,Cancelled,5,5
ORD104818,CUST2,2025-12-18,SohnaRoad,26,Negative,-0.51,"Received wrong items, very frustrating experience with the return process.",2318.49,Delivered,9,6
ORD104819,CUST1183,2025-11-30,Cyber Hub GGN,28,Positive,0.8,"Amazing experience, everything was perfectly packed and delivered on time.",1157.89,Delivered,10,18
ORD104820,CUST689,2025-12-18,Cyber-Hub,14,Positive,0.6,Very impressed with the packaging and the delivery partner was very polite.,856.89,Delivered,7,7
ORD104821,CUST82,23/12/2025,DLF Ph 3,22,Positive,0.178571429,"Standard experience, nothing special but got what I ordered.",1275.36,Cancelled,3,19
ORD104822,CUST101,2025-12-13,Golf Course Road,14,Positive,0.3,Good quality products and very reliable service for daily needs.,837.76,Returned,3,11
ORD104823,CUST840,2025-10-23,DLF-3,22,Positive,0.6,Very impressed with the packaging and the delivery partner was very polite.,751.83,Cancelled,2,20
ORD104824,CUST1195,2025-11-24,Sector 45,30,Negative,-0.225,Late delivery again. Sector 45 dark store always has issues with speed.,1477.88,Delivered,10,20
ORD104825,CUST908,2025-11-07,Sector45,27,Positive,0.461111111,"Super fast delivery! Got my groceries in 8 minutes, great job Team.",1693.49,Delivered,8,19
ORD104826,CUST727,2025-11-20,DLF Phase 3,22,Positive,0.175,Average experience. Delivery was on time but packaging could be better.,2004.35,Returned,10,12
ORD104827,CUST1388,2025-11-16,Cyb Hub,24,Negative,-0.266666667,"Poor quality of vegetables, they looked stale and old. Not recommended.",400.61,Refunded,10,14
ORD104828,CUST976,2025-10-23,Sohna-Rd,18,Positive,0.475,"The app is good but the delivery took exactly 15 minutes, not 10.",1162.98,Cancelled,2,16
ORD104829,CUST257,2026-01-12,Sohna Rd.,14,Neutral,-0.1,Missing items in my order and the support team is not responding properly.,1673.92,Refunded,4,10
ORD104830,CUST562,2025-10-24,Sector45,Delayed,Positive,0.3,Good quality products and very reliable service for daily needs.,2117.77,Returned,8,20
ORD104831,CUST630,2026-01-06,Sohna Rd.,Delayed,Positive,0.3,Good quality products and very reliable service for daily needs.,2168.04,Delivered,8,10
ORD104832,,2025-11-25,Sector45,18,Positive,0.3,Good quality products and very reliable service for daily needs.,1879.56,Refunded,7,11
ORD104833,CUST57,2026-01-09,Cyberhub,36,Neutral,-0.1,Missing items in my order and the support team is not responding properly.,2435.09,Cancelled,9,19
ORD104834,CUST415,2025-10-29,SohnaRoad,Delayed,Neutral,-0.1,Missing items in my order and the support team is not responding properly.,2119.25,Delivered,4,18
ORD104835,CUST113,2025-11-04,Cyber Hub GGN,28,Positive,0.8,"Amazing experience, everything was perfectly packed and delivered on time.",1690.17,Delivered,9,19
ORD104836,CUST1196,2025-12-17,Sector 45,22 mins,Positive,0.425,Items were fine but the delivery partner couldn't find my location easily.,1060.97,Returned,4,18
ORD104837,CUST1002,2025-11-28,Golf Course Road,20,Negative,-0.51,"Received wrong items, very frustrating experience with the return process.",2274.12,Cancelled,9,5
ORD104838,CUST1022,2026-01-10,Cyber Hub,21,Positive,0.255555556,"Decent service, but some items were near expiry. Okay for emergency.",2325.28,Delivered,2,19
ORD104839,CUST1474,2025-11-12,DLF Phase 3,13,Positive,0.461111111,"Super fast delivery! Got my groceries in 8 minutes, great job Team.",686.75,Returned,5,8
ORD104840,CUST835,2025-11-30,Shna Rd,35,Negative,-0.225,Late delivery again. Sector 45 dark store always has issues with speed.,1061.8,Refunded,4,18
ORD104841,CUST184,2026-01-05,Sector 45,21,Neutral,-0.1,Missing items in my order and the support team is not responding properly.,1849.34,Cancelled,7,14
ORD104842,,2026-01-04,Sohna Road,36,Negative,-0.225,Late delivery again. Sector 45 dark store always has issues with speed.,2415.29,Delivered,10,18
ORD104843,CUST1108,2025-11-06,GCR,Delayed,Positive,0.475,"The app is good but the delivery took exactly 15 minutes, not 10.",438.5,Cancelled,5,9
ORD104844,CUST1084,2025-12-30,DLF Ph 3,14,Positive,0.6,Very impressed with the packaging and the delivery partner was very polite.,841.88,Returned,5,9
ORD104845,CUST1388,2025-12-29,S. 45,34,Positive,0.475,"The app is good but the delivery took exactly 15 minutes, not 10.",138.49,Refunded,10,15
ORD104846,CUST71,2025-12-12,Cyber Hub,38,Positive,0.8,"Amazing experience, everything was perfectly packed and delivered on time.",387.81,Cancelled,8,16
ORD104847,CUST112,2025-12-13,GCR,14,Positive,0.8,"Amazing experience, everything was perfectly packed and delivered on time.",1073.62,Refunded,6,8
ORD104848,CUST1345,2025-11-04,Sec-45,16,Positive,0.3,Good quality products and very reliable service for daily needs.,1861.28,Refunded,7,9
ORD104849,CUST774,2025-12-16,Cyber Hub,17 mins,Negative,-0.51,"Received wrong items, very frustrating experience with the return process.",885.17,Returned,4,13
ORD104850,CUST1547,2025-12-16,Sohna Road,36,Positive,0.178571429,"Standard experience, nothing special but got what I ordered.",1941.6,Delivered,8,18
ORD104851,,2026-01-07,Shna Rd,22,Positive,0.178571429,"Standard experience, nothing special but got what I ordered.",1363.42,Returned,5,17
ORD104852,CUST1543,2025-11-22,Cyber Hub GGN,39,Neutral,-0.1,Missing items in my order and the support team is not responding properly.,2446.24,Delivered,8,16
ORD104853,CUST1277,2025-10-18,Cyberhub,17,Positive,0.255555556,"Decent service, but some items were near expiry. Okay for emergency.",2191.97,Cancelled,5,12
ORD104854,CUST2000,25/11/2025,Golf Course Rd,18,Positive,0.8,"Amazing experience, everything was perfectly packed and delivered on time.",2024.75,Returned,4,14
ORD104855,CUST188,2025-10-30,Shna Rd,23,Positive,0.6,Very impressed with the packaging and the delivery partner was very polite.,2049.66,Refunded,3,7
ORD104856,CUST1703,17/12/2025,DLF Phase 3,27,Positive,0.6,Very impressed with the packaging and the delivery partner was very polite.,2276.71,Refunded,8,19
ORD104857,CUST1804,2025-12-07,G.C. Road,33 mins,Negative,-0.91,"Very bad experience, the milk was leaking and delivery was delayed by 20 minutes.",1059.59,Refunded,10,9
ORD104858,CUST905,2025-11-24,G.C. Road,39,Negative,-0.225,Late delivery again. Sector 45 dark store always has issues with speed.,2139.61,Returned,5,20
ORD104859,CUST1283,2025-10-18,Cyberhub,25,Negative,-0.51,"Received wrong items, very frustrating experience with the return process.",445.69,Delivered,10,15
ORD104860,CUST1578,2025-11-28,DLF Ph 3,21,Positive,0.461111111,"Super fast delivery! Got my groceries in 8 minutes, great job Team.",1718.31,Delivered,9,12
ORD104861,CUST1407,08/11/2025,Cyb Hub,28,Neutral,-0.1,Missing items in my order and the support team is not responding properly.,1953.27,Cancelled,8,20
ORD104862,,2025-11-28,GGN Sec 45,15,Positive,0.8,"Amazing experience, everything was perfectly packed and delivered on time.",1685.84,Returned,6,9
ORD104863,CUST816,2025-11-26,Sohna Road,23 mins,Positive,0.255555556,"Decent service, but some items were near expiry. Okay for emergency.",1502.62,Cancelled,4,19
ORD104864,CUST1064,2025-11-17,Sector45,28 mins,Positive,0.425,Items were fine but the delivery partner couldn't find my location easily.,1217.14,Refunded,6,14
ORD104865,CUST1851,2025-11-14,Sector 45,22,Positive,0.475,"The app is good but the delivery took exactly 15 minutes, not 10.",1917.55,Cancelled,5,17
ORD104866,CUST1017,2025-11-13,Golf Course Rd,11,Positive,0.255555556,"Decent service, but some items were near expiry. Okay for emergency.",1391.96,Delivered,2,9
ORD104867,CUST126,2025-12-12,Cyb Hub,18,Positive,0.255555556,"Decent service, but some items were near expiry. Okay for emergency.",980.84,Cancelled,3,15
ORD104868,CUST220,2025-12-28,Sohna Road,Delayed,Positive,0.178571429,"Standard experience, nothing special but got what I ordered.",789.53,Cancelled,2,8
ORD104869,CUST1940,2025-12-04,Cyber Hub,Delayed,Positive,0.255555556,"Decent service, but some items were near expiry. Okay for emergency.",717.12,Returned,5,9
ORD104870,CUST1954,2025-11-25,Sector 45,12 mins,Neutral,-0.1,Missing items in my order and the support team is not responding properly.,999.57,Returned,5,7
ORD104871,CUST1421,2025-10-25,DLF Phase 3,8,Positive,0.475,"The app is good but the delivery took exactly 15 minutes, not 10.",1333.61,Delivered,3,5
ORD104872,CUST1663,2025-11-27,Cyber Hub GGN,9,Positive,0.475,"The app is good but the delivery took exactly 15 minutes, not 10.",1903.75,Delivered,2,7
ORD104873,CUST1612,2025-10-29,Sec-45,25,Negative,-0.225,Late delivery again. Sector 45 dark store always has issues with speed.,1187.72,Delivered,8,17
ORD104874,CUST1499,2025-10-18,Shna Rd,15,Positive,0.178571429,"Standard experience, nothing special but got what I ordered.",1283.94,Cancelled,6,9
ORD104875,CUST678,2025-11-23,Sohna Road,12,Positive,0.3,Good quality products and very reliable service for daily needs.,214.74,Delivered,7,5
ORD104876,CUST218,2025-10-18,S. 45,33,Positive,0.178571429,"Standard experience, nothing special but got what I ordered.",1594.31,Delivered,3,16
ORD104877,CUST1811,2025-12-16,Sec-45,27,Positive,0.3,Good quality products and very reliable service for daily needs.,1961.14,Cancelled,8,19
ORD104878,CUST760,2026-01-08,Sohna Road,22,Negative,-0.225,Late delivery again. Sector 45 dark store always has issues with speed.,1614.68,Returned,5,17
ORD104879,CUST654,10/11/2025,Sec-45,17,Positive,0.6,Very impressed with the packaging and the delivery partner was very polite.,1982.28,Returned,4,13
ORD104880,CUST707,2026-01-13,GCR,28,Positive,0.425,Items were fine but the delivery partner couldn't find my location easily.,1545.63,Delivered,10,18
ORD104881,CUST479,2025-12-17,DLF Phase 3,19,Positive,0.6,Very impressed with the packaging and the delivery partner was very polite.,983.87,Refunded,3,8
ORD104882,CUST1319,2025-12-02,Cyberhub,23 mins,Negative,-0.51,"Received wrong items, very frustrating experience with the return process.",1565.2,Returned,8,9
ORD104883,CUST1011,2025-12-01,DLF Phase3,18,Negative,-0.225,Late delivery again. Sector 45 dark store always has issues with speed.,546.15,Delivered,3,7
ORD104884,CUST617,10/11/2025,Shna Rd,15,Negative,-0.51,"Received wrong items, very frustrating experience with the return process.",1483.6,Refunded,7,8
ORD104885,CUST1642,09/01/2026,Shna Rd,21,Positive,0.425,Items were fine but the delivery partner couldn't find my location easily.,1939.21,Returned,5,16
ORD104886,CUST1169,2025-10-20,GCR,20,Positive,0.475,"The app is good but the delivery took exactly 15 minutes, not 10.",733.47,Delivered,8,12
ORD104887,CUST1090,2025-10-20,Sohna Rd.,23,Negative,-0.266666667,"Poor quality of vegetables, they looked stale and old. Not recommended.",1466.25,Returned,10,13
ORD104888,CUST768,2025-10-29,Sec-45,23,Negative,-0.51,"Received wrong items, very frustrating experience with the return process.",1638.38,Cancelled,3,20
ORD104889,CUST98,2025-10-27,Golf Course Road,21,Positive,0.178571429,"Standard experience, nothing special but got what I ordered.",1292.08,Returned,8,13
ORD104890,CUST1585,2026-01-02,GolfCourse Rd,16,Positive,0.175,Average experience. Delivery was on time but packaging could be better.,1658.07,Cancelled,10,6
ORD104891,CUST1428,2025-12-13,GCR,Delayed,Negative,-0.91,"Very bad experience, the milk was leaking and delivery was delayed by 20 minutes.",2216.26,Refunded,9,20
ORD104892,CUST603,2025-12-21,G.C. Road,17 mins,Positive,0.475,"The app is good but the delivery took exactly 15 minutes, not 10.",2388.84,Cancelled,2,15
ORD104893,CUST739,2025-12-26,G.C. Road,24,Negative,-0.225,Late delivery again. Sector 45 dark store always has issues with speed.,311.89,Cancelled,9,9
ORD104894,CUST1462,2026-01-12,Cyber Hub,22,Positive,0.461111111,"Super fast delivery! Got my groceries in 8 minutes, great job Team.",,Returned,8,7
ORD104895,CUST1480,2025-11-28,Sohna Road,30,Negative,-0.51,"Received wrong items, very frustrating experience with the return process.",1144.99,Returned,10,20
ORD104896,CUST1981,2025-11-16,GCR,24 mins,Neutral,-0.1,Missing items in my order and the support team is not responding properly.,142.59,Refunded,5,14
ORD104897,CUST406,2025-12-10,Golf Course Rd,24,Positive,0.425,Items were fine but the delivery partner couldn't find my location easily.,1344.1,Delivered,7,17
ORD104898,CUST54,2025-12-04,G.C. Road,14,Positive,0.175,Average experience. Delivery was on time but packaging could be better.,1439.83,Cancelled,6,8
ORD104899,CUST1517,2026-01-04,Cyb Hub,16 mins,Positive,0.178571429,"Standard experience, nothing special but got what I ordered.",687.75,Cancelled,7,9
ORD104900,CUST157,2025-11-19,Shna Rd,16,Positive,0.475,"The app is good but the delivery took exactly 15 minutes, not 10.",1147.78,Cancelled,3,7
ORD104901,CUST44,2025-11-18,Cyberhub,9 mins,Positive,0.178571429,"Standard experience, nothing special but got what I ordered.",1064.02,Delivered,2,7
ORD104902,CUST1332,2025-12-08,G.C. Road,Delayed,Positive,0.8,"Amazing experience, everything was perfectly packed and delivered on time.",645.57,Refunded,8,18
ORD104903,CUST1160,2025-12-10,DLF Ph 3,Delayed,Positive,0.425,Items were fine but the delivery partner couldn't find my location easily.,2456.8,Refunded,2,19
ORD104904,CUST1413,2025-10-17,GolfCourse Rd,27 mins,Positive,0.3,Good quality products and very reliable service for daily needs.,1437.24,Refunded,8,19
ORD104905,CUST1543,2025-12-26,Sohna Rd.,Delayed,Positive,0.255555556,"Decent service, but some items were near expiry. Okay for emergency.",1362.56,Cancelled,2,17
ORD104906,,2025-11-02,Sohna Road,25,Positive,0.178571429,"Standard experience, nothing special but got what I ordered.",1553.13,Refunded,7,18
ORD104907,CUST471,24/10/2025,SohnaRoad,23,Positive,0.475,"The app is good but the delivery took exactly 15 minutes, not 10.",2489.91,Returned,4,19
ORD104908,CUST1343,2025-10-30,Cyberhub,26,Positive,0.425,Items were fine but the delivery partner couldn't find my location easily.,1194.9,Refunded,3,9
ORD104909,CUST1513,2025-10-23,GCR,29,Negative,-0.51,"Received wrong items, very frustrating experience with the return process.",2334.56,Delivered,10,19
ORD104910,CUST963,2025-10-29,GGN Sec 45,20 mins,Positive,0.8,"Amazing experience, everything was perfectly packed and delivered on time.",1958.91,Cancelled,5,15
ORD104911,CUST804,2025-12-10,S. 45,12,Positive,0.3,Good quality products and very reliable service for daily needs.,738.73,Cancelled,4,8
ORD104912,CUST287,2025-11-15,Sector45,27,Positive,0.255555556,"Decent service, but some items were near expiry. Okay for emergency.",1803.24,Returned,7,14
ORD104913,CUST654,2025-12-04,Golf Course Rd,Delayed,Negative,-0.51,"Received wrong items, very frustrating experience with the return process.",1019.43,Refunded,6,20
ORD104914,CUST38,2025-12-15,DLF Phase 3,23,Positive,0.461111111,"Super fast delivery! Got my groceries in 8 minutes, great job Team.",689.73,Refunded,7,16
ORD104915,CUST187,2026-01-08,DLF-3,14,Positive,0.8,"Amazing experience, everything was perfectly packed and delivered on time.",1729.67,Refunded,4,10
ORD104916,CUST1501,2025-11-17,Golf Course Road,9,Positive,0.5,"Excellent service, the delivery was incredibly fast and items were fresh.",1651.53,Refunded,2,7
ORD104917,CUST745,2025-11-29,Sohna Road,17 mins,Negative,-0.91,"Very bad experience, the milk was leaking and delivery was delayed by 20 minutes.",808.4,Returned,10,7
ORD104918,CUST1027,2025-11-15,Cyber-Hub,27,Negative,-0.51,"Received wrong items, very frustrating experience with the return process.",1805.93,Delivered,6,16
ORD104919,CUST877,09/01/2026,Phase 3 DLF,15,Negative,-0.225,Late delivery again. Sector 45 dark store always has issues with speed.,504.11,Delivered,4,11
ORD104920,CUST184,2025-11-26,Cyber Hub GGN,38 mins,Positive,0.255555556,"Decent service, but some items were near expiry. Okay for emergency.",599.54,Delivered,10,16
ORD104921,CUST251,2025-12-29,DLF Phase 3,17,Neutral,-0.1,Missing items in my order and the support team is not responding properly.,2457.33,Delivered,7,10
ORD104922,CUST1358,2025-11-10,Sohna Road,32,Neutral,-0.1,Missing items in my order and the support team is not responding properly.,581.62,Delivered,10,15
ORD104923,CUST281,2025-10-26,GGN Sec 45,27,Positive,0.461111111,"Super fast delivery! Got my groceries in 8 minutes, great job Team.",378.84,Returned,9,18
ORD104924,CUST616,2025-12-15,Cyber Hub,18,Positive,0.3,Good quality products and very reliable service for daily needs.,1318.28,Refunded,2,16
ORD104925,CUST27,2025-11-08,DLF Phase3,27,Positive,0.178571429,"Standard experience, nothing special but got what I ordered.",1013.82,Returned,8,13
ORD104926,CUST231,2025-12-09,Sector45,22 mins,Positive,0.178571429,"Standard experience, nothing special but got what I ordered.",969.81,Refunded,8,9
ORD104927,CUST928,2025-12-07,GGN Sec 45,19,Positive,0.425,Items were fine but the delivery partner couldn't find my location easily.,1314.08,Returned,3,16
ORD104928,CUST1331,01/11/2025,Cyb Hub,26,Negative,-0.91,"Very bad experience, the milk was leaking and delivery was delayed by 20 minutes.",1408.36,Cancelled,5,9
